category,subdomain,type_hint,growth,posting_trend,posting_volume,openings_ratio,skills_gap,durability,automation_resilience,cross_sector_use,skill,demand,scarcity,future_proof
Architecture,Architecture Operations,hard,53.36599942824999,67.10316846035599,74.47981598030427,48.40023339459453,54.11717528760988,97.6070745953154,58.8907654993584,87.82194795604147,SQL,60.7,50.1,82.1
Architecture,Architecture Operations,hard,61.199683983855955,44.805322388693014,64.17401380045513,89.34573626437007,80.41304442791206,52.3552105200984,81.57652882791538,80.42366377259532,Data visualization,56.7,86.7,68.2
Architecture,Architecture Operations,soft,70.56311449002804,77.22485324478154,66.30863886352714,54.33342248011007,76.16594872242578,56.3159782550358,61.11368396298088,91.72775415796993,Communication,71.9,60.9,65.1
Architecture,Architecture Operations,soft,75.11484552436994,68.62345879344132,77.59787550501491,70.11600177404053,59.96930075654409,77.05803009229535,46.15900968860986,67.22562657855357,Problem solving,73.5,67.1,64.3
Architecture,Architecture Operations,soft,47.090590518696615,95.76176253330289,89.47340581061802,78.34351038075872,48.2271000551177,91.90240262349712,59.71474992343257,89.43148664815726,Leadership,68.0,69.3,80.1
Architecture,Architecture Operations,hard,79.50757912837562,73.87735539016957,79.48575108670659,58.63738207547769,83.3805673290196,76.58432736150056,84.36651238765802,91.14771865254863,Project management,77.8,66.1,82.2
Architecture,Architecture Operations,hard,58.490610335822645,62.99837533150179,56.695554355534334,48.92758695743283,85.53090901462554,83.59530720159242,70.47208701552266,76.71959684056463,Figma,59.6,59.9,77.6
Architecture,Architecture Operations,hard,91.62812270084189,43.90916659656744,56.471010329917114,80.00419522419104,67.80294826035639,74.37007685652517,58.45378646050002,60.92676651730259,AutoCAD,72.0,76.3,66.1
Architecture,Architecture Operations,soft,80.52287244224479,59.09472275724564,91.24867079748668,90.99714007685262,90.453652722132,63.552369762845515,71.75164990531869,55.111971958312935,Negotiation,75.7,90.8,64.7
Architecture,Architecture Operations,soft,64.04088556322084,44.17429511444339,65.09565478063325,93.80570228134268,79.64641574486362,67.82755864232416,59.36229050494195,95.64248735776124,Customer empathy,58.2,89.6,70.4
Architecture,Architecture Operations,hard,47.79148630175261,87.32019544883059,86.35772686216774,48.51039553255985,89.4552057386262,81.66076925737275,65.22477805089287,70.83753676122535,Quality assurance,65.4,60.8,73.7
Construction,Construction Core,hard,77.2506839677332,69.50681135129123,87.07109482506442,90.65555544800252,56.98199441276569,50.426569629879005,85.49023378605234,81.73534876632618,Python,76.4,80.6,69.0
Construction,Construction Core,hard,79.7161075383683,44.160524752456965,39.55012493808058,90.8298240432758,58.92177613094434,73.16435100030887,95.61270005057791,59.55674895091936,SQL,63.0,81.3,78.3
Construction,Construction Core,hard,78.66166990253029,43.44590927537411,68.66988801085031,82.6774807381624,48.18657936744784,87.2286243694855,95.3682216646529,90.47654992675642,Data visualization,66.6,72.3,90.7
Construction,Construction Core,soft,86.90161218618022,93.05153980709744,78.00195866281554,72.92396686833925,82.8679910104902,89.5104662065562,77.71160034167882,82.7748665089079,Communication,87.4,75.9,84.0
Construction,Construction Core,soft,54.45512188956001,58.9486538459773,54.52574870648252,88.80074395151425,80.63664119241977,64.24326242945062,96.68225514880253,52.89753421080033,Problem solving,55.8,86.4,73.3
Construction,Construction Core,soft,48.26807728064789,58.352752214696366,39.63397186032178,93.44980870885944,58.65155112449377,69.02438926624649,89.45511281190187,76.11266184092007,Leadership,50.0,83.0,77.6
Construction,Construction Core,hard,78.41443295071696,64.63569967923118,62.60994560375221,93.81499851644205,54.41994623840344,75.74542704844751,69.885192483519,56.914468713747375,Project management,71.9,82.0,69.9
Construction,Construction Core,hard,52.75440620681374,68.37448832973588,82.9210979072043,67.03661696015118,43.07203487463817,95.81593103242444,52.15066841670219,93.33151881041874,Figma,62.0,59.8,80.0
Construction,Construction Core,hard,47.39473745074087,76.38280307348445,43.76368739666625,58.27735679318049,61.91962982449025,87.01516577368845,67.6297628660013,70.49654181312522,AutoCAD,55.5,59.4,76.9
Construction,Construction Core,soft,66.32592258215513,69.1620262846184,51.84315192456003,93.60757257187257,49.90032318677301,56.49569692665807,73.5254656075936,67.21438464876174,Negotiation,65.0,80.5,64.6
Construction,Construction Core,soft,83.23251084540163,42.211932446280706,75.59651456499168,63.58165848445576,88.21689099657891,64.7060447931986,67.51312836385857,65.55546318956495,Customer empathy,69.8,71.0,65.9
Construction,Construction Core,hard,73.27158603357005,55.73231096683778,75.17856411272226,65.9926828624126,76.82288808504802,64.2838897255159,68.74184321135505,77.29652441552034,Quality assurance,68.3,69.2,68.4
Construction,Construction Strategy,hard,83.0810236308438,76.53664897790597,60.744716713659386,49.38026066933199,45.83625090904885,57.188264460237995,54.55944734716175,58.98678639849483,Python,77.8,48.3,56.6
Construction,Construction Strategy,hard,80.08514659070323,59.087840595052334,89.48313720897497,56.9317708297412,52.77889236353338,58.96347963583711,52.50863796795538,83.42433675799313,SQL,75.2,55.7,61.6
Construction,Construction Strategy,hard,75.65628705961888,54.073160504511605,83.62015340025253,79.45742141570517,62.29066775041164,79.78242002807485,79.14365962359135,71.60515524634675,Data visualization,70.4,74.3,77.9
Construction,Construction Strategy,soft,49.85774342702505,60.41359492119046,91.76506322611569,64.04624623034645,73.22380098595309,54.33032414004882,85.24787043966757,92.34713778130524,Communication,59.3,66.8,72.8
Construction,Construction Strategy,soft,64.7753626218674,60.833855089598785,65.77419772333468,57.86894768523178,50.91343692597043,56.30044285328171,80.7253431227694,74.95836703219567,Problem solving,63.7,55.8,68.6
Construction,Construction Strategy,soft,95.67940194798658,93.89817451089168,87.45176603905668,93.17169364900896,83.585177589332,51.202482200835256,51.739997193078985,97.82019692184818,Leadership,93.9,90.3,60.7
Construction,Construction Strategy,hard,91.31037748003988,74.48461281555582,72.17697187372792,67.25225276522605,62.09011788827817,57.14120012308867,73.5004006449173,63.463597870744074,Project management,83.4,65.7,64.1
Construction,Construction Strategy,hard,51.45996364128639,88.74066179993781,69.48153879438992,89.68444050205157,55.286017440425994,78.26205261003923,59.394742505010775,90.7061985629924,Figma,65.3,79.4,74.1
Construction,Construction Strategy,hard,56.077419632490745,76.27110308954047,68.29462875572884,61.60744549254147,44.160846114997625,73.84868907007828,72.19647499504023,90.08631893209484,AutoCAD,64.0,56.4,76.5
Construction,Construction Strategy,soft,55.76694523508082,50.3819313399426,53.32905509796039,85.92707682756483,52.072291517860656,81.06388604475364,46.6684903991781,54.02541156147406,Negotiation,53.8,75.8,63.6
Construction,Construction Strategy,soft,82.53919308456882,67.82616648138534,41.76225238187247,69.12158684672757,88.90672325336428,69.16686709581852,73.96771605269194,70.59587395124407,Customer empathy,72.0,75.1,71.1
Construction,Construction Strategy,hard,71.78552389304801,42.42639164353797,87.97487245919547,74.55985410278869,58.04957412430855,63.935541622753675,54.72629925744867,95.75317833745416,Quality assurance,65.4,69.6,67.1
Construction,Construction Operations,hard,89.57089509359345,61.19192609255014,71.18842127352384,73.17709682158576,50.41186696358037,51.627306569937886,83.23891774234394,57.9719033946687,Python,78.3,66.3,64.0
Construction,Construction Operations,hard,74.94485989047604,40.95947055348819,36.31033726027564,53.37263991203102,73.98668120998113,80.02568835406183,96.53758484981071,82.3448296067302,SQL,59.0,59.6,86.3
Construction,Construction Operations,hard,72.67264985559149,40.73690038129766,92.48234843756477,69.9293731700908,84.61253573792646,52.057829011115395,88.42655766914673,73.32046405269341,Data visualization,66.1,74.3,69.0
Construction,Construction Operations,soft,56.48934752097299,62.740751120601445,39.50791474565453,74.62579370778501,51.39108650545893,84.38118536259663,54.03206101281255,83.8020720153911,Communication,55.8,67.7,73.6
Construction,Construction Operations,soft,77.7293006732032,79.85827851220799,92.02819849924202,60.0633605040863,75.51371680404449,69.46547778014832,91.48840279894654,90.43568073020964,Problem solving,80.5,64.7,81.4
Construction,Construction Operations,soft,85.47261702584362,73.59877685715173,50.69208301312654,91.30219658597794,90.37821842803442,96.54615446307749,62.58649217790309,90.27518144815376,Leadership,76.7,91.0,83.4
Construction,Construction Operations,hard,80.98066894520514,87.02672245228274,83.12704604145095,68.18022521213598,60.54976933570872,88.98382830008813,79.03775027105726,76.43971204338666,Project management,83.1,65.9,83.0
Construction,Construction Operations,hard,91.30706953609727,41.78103958619829,35.80356221231673,68.70073065807853,45.0606974331353,91.26789039559104,49.58383034107982,93.22429230740129,Figma,68.1,61.6,77.1
Construction,Construction Operations,hard,56.92641181421078,47.50469712128708,80.22510204990758,79.55865802772584,61.34028945165221,79.21415908829827,73.75837795976103,96.48026093803546,AutoCAD,57.6,74.1,80.8
Construction,Construction Operations,soft,71.90066976744897,70.21945559492208,62.72127711184534,66.00250022397205,75.88026437918876,55.464916543646915,80.99938239922271,95.50155530670558,Negotiation,70.0,69.0,72.4
Construction,Construction Operations,soft,85.34020226422149,70.40767296492622,56.20642932019911,49.98039982561587,44.801777060379,76.42268118228654,90.7653907243367,92.43929697897326,Customer empathy,76.5,48.4,84.6
Construction,Construction Operations,hard,54.717843370252,81.95513434817912,83.42982927055616,69.47738752798419,84.6311151415435,59.148718522016395,62.44866934237024,75.195721231299,Quality assurance,67.2,74.0,63.5
Manufacturing,Manufacturing Core,hard,83.516248433363,65.13327526477308,53.1295298765143,89.21482739885231,60.37926701238246,70.56181165992996,56.62823362354074,73.66795278579278,Python,73.4,80.6,66.3
Manufacturing,Manufacturing Core,hard,82.4282911862006,60.25732940453102,74.7295923899973,70.15976426998017,40.617095016860226,97.15461216922442,59.9795771906212,76.74276208249555,SQL,74.6,61.3,80.1
Manufacturing,Manufacturing Core,hard,95.81979382632431,51.5754722661681,38.83615706494736,55.475584679543,47.95381122936677,91.70995182863284,71.89676224787067,52.057486367343294,Data visualization,74.0,53.2,76.8
Manufacturing,Manufacturing Core,soft,59.395650570395375,68.62139369654668,45.460491179278904,60.62537949974491,87.03940543469975,71.78352557403406,57.12721696069125,79.28143577589657,Communication,60.1,68.5,68.2
Manufacturing,Manufacturing Core,soft,50.97712293289038,69.11785769888702,73.87198415348469,49.52477546793612,68.523638301777,65.16310790889716,83.72461031645017,80.17587362140276,Problem solving,59.9,55.2,74.7
Manufacturing,Manufacturing Core,soft,93.2020702004764,74.00461069933064,45.98018873268993,54.46131032217403,76.59430055818825,89.70765134977827,48.25251617689359,70.42838521195333,Leadership,80.4,61.1,71.3
Manufacturing,Manufacturing Core,hard,59.99109131004651,66.17426802820388,87.34641112878029,73.5446956434207,78.69855529887688,87.4783357149129,59.43884446888556,80.31699894029532,Project management,65.9,75.1,76.2
Manufacturing,Manufacturing Core,hard,64.88278794281553,66.55773154057252,66.8301890976801,79.0188868175859,48.75630993273689,91.07911624175722,53.37300607996791,65.33948723026862,Figma,65.7,69.9,72.7
Manufacturing,Manufacturing Core,hard,90.00888616809193,95.1725384855736,57.00476493514079,93.5535349292465,41.94662819735998,96.8085268461571,55.45100265608676,51.71237918093084,AutoCAD,86.6,78.1,73.3
Manufacturing,Manufacturing Core,soft,85.3856644779587,49.038685760195065,80.12923073640907,45.35808165027459,46.44422834408735,67.51949207021079,49.39047961144125,73.08581208708607,Negotiation,73.7,45.7,62.3
Manufacturing,Manufacturing Core,soft,63.34245842331005,81.35878710628933,64.57400118414348,94.22883961401044,83.8631694597379,58.38665460222277,92.70242869387742,93.84526579462194,Customer empathy,68.9,91.1,77.5
Manufacturing,Manufacturing Core,hard,74.94410573174386,69.50535703299867,45.19589553041719,61.36956992218591,51.44565282380431,59.607346909988,76.93312803849494,65.89856995138877,Quality assurance,68.9,58.4,66.9
Manufacturing,Manufacturing Strategy,hard,85.6853111874479,72.0991458626821,84.6352096030331,49.45962019536726,84.05226918224197,74.87702029391093,77.87073814304603,61.683266790717965,Python,81.5,59.8,73.3
Manufacturing,Manufacturing Strategy,hard,81.89046928928522,62.73947305367042,78.29020036271973,74.79369484155355,47.28716137778392,64.73347565498533,84.10368128978342,50.78225109218027,SQL,75.6,66.5,68.7
Manufacturing,Manufacturing Strategy,hard,78.4865681618118,70.54290669370124,77.88450825916951,61.77697109676552,64.80262317322367,73.3652060505633,83.95811405954876,53.5745820310106,Data visualization,76.0,62.7,73.1
Manufacturing,Manufacturing Strategy,soft,72.04156324444506,54.537154696810056,70.35711602860985,58.23196898322979,50.721127930267926,61.34844186041256,91.53070867201124,67.81499585225475,Communication,66.5,56.0,73.2
Manufacturing,Manufacturing Strategy,soft,91.64867369975693,81.1818825465492,51.13313150404127,73.25431441078783,40.45357807336467,95.71027470962808,77.80861326718592,55.515766102484,Problem solving,82.4,63.4,81.4
Manufacturing,Manufacturing Strategy,soft,72.50234835537204,67.72675128523446,75.24286527700033,59.75718624826987,87.30882228093122,80.50788737720157,48.77940443790246,90.11851989022844,Leadership,71.5,68.0,71.3
Manufacturing,Manufacturing Strategy,hard,91.88247436230311,57.04414521745663,77.68359293540524,88.8705456953922,85.86085248813767,53.44720864614552,88.5175492561726,62.16719729850031,Project management,79.3,88.0,67.5
Manufacturing,Manufacturing Strategy,hard,87.49853465423243,78.45002105027334,62.93928760044881,90.99675487132848,81.77202114248115,98.7225520471482,94.85262489945434,78.08923232709498,Figma,81.1,88.2,93.2
Manufacturing,Manufacturing Strategy,hard,83.9509573868694,77.54733340592743,59.013839491269565,70.43880638039236,66.40681663153978,60.57189097006531,58.57544521813123,91.38439971771314,AutoCAD,78.3,69.2,66.0
Manufacturing,Manufacturing Strategy,soft,89.8429077566091,79.05405693834236,76.31332475424335,71.01351608744736,69.80341155377062,82.65551212733376,45.38119989399053,71.73991065104534,Negotiation,84.6,70.7,67.4
Manufacturing,Manufacturing Strategy,soft,96.39507203664036,51.51908221545598,63.0483214830844,48.95358916043116,53.25972059100703,90.38052670918742,46.70327496160585,89.14218624851259,Customer empathy,77.9,50.2,74.8
Manufacturing,Manufacturing Strategy,hard,87.29319225847134,88.61442881186471,50.42741783639734,92.50838310403172,59.330354985279094,72.06752597976568,94.4381302526171,76.68188344645817,Quality assurance,82.2,82.6,80.8
Manufacturing,Manufacturing Operations,hard,81.08672425574821,46.18180749486845,35.28566810106782,58.494396173077696,45.497184634657906,90.3741924733098,57.9844487688548,96.9215158925944,Python,63.7,54.6,80.3
Manufacturing,Manufacturing Operations,hard,80.9519162156666,50.73937578648348,77.64395998924867,61.217900570922566,67.40184210922145,53.72008942506172,88.30582632245914,88.57404842368791,SQL,71.4,63.1,72.8
Manufacturing,Manufacturing Operations,hard,75.78676573148627,78.67616218280652,55.39410795029085,51.512603864591576,56.907837404733264,86.2545850536832,74.28072095824378,56.59909127291577,Data visualization,73.6,53.1,76.1
Manufacturing,Manufacturing Operations,soft,57.759571079378375,66.60204121830945,35.8653076992373,47.28374893923842,63.39143084505526,56.559501499247446,91.22275324901366,56.30785076203989,Communication,57.1,52.1,68.6
Manufacturing,Manufacturing Operations,soft,84.71228681003446,84.5013393153067,53.92639715315147,72.64380566299988,91.5882678830327,80.2387826089662,65.1315478280876,97.81934126108727,Problem solving,80.0,78.3,78.5
Manufacturing,Manufacturing Operations,soft,58.762410041051545,93.4987511631619,53.59678625622735,66.4967293181488,56.414090235106144,81.94369398542219,90.88424464676976,83.76743177980973,Leadership,68.4,63.5,85.4
Manufacturing,Manufacturing Operations,hard,54.646409961623306,95.45732399707838,78.36546253666901,70.81876298059018,84.18198529217021,55.2572265202417,76.10035278790882,88.50737072922723,Project management,70.4,74.8,69.2
Manufacturing,Manufacturing Operations,hard,86.15883009052206,77.68520238337864,38.75467469066101,69.39791773179677,53.97636963256473,79.79016925336887,65.63920722127156,72.33744142529575,Figma,76.5,64.8,73.3
Manufacturing,Manufacturing Operations,hard,73.50913749650931,72.94588659954428,88.41967826083845,59.38947153400251,54.29157443907005,59.03724599025014,50.85097405347798,91.61907903376655,AutoCAD,75.6,57.9,62.7
Manufacturing,Manufacturing Operations,soft,93.73519891320306,47.0498549897,56.61590189476367,91.11362554398696,84.92597433819651,97.9419779455335,96.61115812489292,64.881096836128,Negotiation,74.2,89.3,90.9
Manufacturing,Manufacturing Operations,soft,48.52528697050548,53.98029753675763,65.14453395643231,45.7798958393409,53.18866294399638,73.17315361390806,80.44779041145658,57.57510139290371,Customer empathy,52.7,48.0,72.6
Manufacturing,Manufacturing Operations,hard,51.52796575392996,58.49499144926021,40.452359678120914,51.23421098028381,45.363966683387034,89.18597569015802,90.71696733660433,52.09226955683582,Quality assurance,52.0,49.5,82.3
Energy,Energy Core,hard,87.63470650540637,87.23883036716246,74.05565825614144,60.29203741718412,82.64236465732242,53.98959097350751,47.42100908076933,96.77964922681932,Python,85.5,67.0,60.2
Energy,Energy Core,hard,56.73018214634486,91.25531272136313,80.24878145884105,47.38896433140882,44.910234228167184,81.66990373212325,52.592233799661514,82.63749542445608,SQL,70.6,46.6,71.7
Energy,Energy Core,hard,80.63796771827259,52.961594390793465,63.5944723928276,55.810326588977134,85.30709075560179,80.90049902336008,80.93531863800452,80.45606475654121,Data visualization,69.8,64.7,80.8
Energy,Energy Core,soft,48.22748467182178,89.62148310774286,81.7609766007575,71.26359076499423,70.70682104675146,74.12139931599462,84.28255382690847,76.12211009101969,Communication,65.7,71.1,78.1
Energy,Energy Core,soft,59.71904777359444,68.91140429004915,47.82042017180422,45.25105761707869,67.08229734392184,92.65224038183648,82.40893158182493,60.24855908670266,Problem solving,60.7,51.8,82.6
Energy,Energy Core,soft,71.93936831732074,72.66992693922825,69.76304712661127,68.46194550508679,66.48883847696669,83.72592540387583,90.81998285919906,75.2680841715293,Leadership,71.8,67.9,84.5
Energy,Energy Core,hard,86.5586696513385,78.08175086980606,42.17444721351677,58.212306148754905,56.30650912886791,67.35345873639048,70.53991888417264,64.4316794106885,Project management,77.4,57.6,67.9
Energy,Energy Core,hard,97.88545347739114,81.10839677906728,57.27108934604193,80.69905761275818,88.07936814783116,57.821215359431264,77.71784591084447,96.9800515453616,Figma,86.8,82.9,72.6
Energy,Energy Core,hard,64.89363265549275,89.1353077154744,83.2232610204349,61.31931289595318,47.50683245535438,89.51419279291967,66.60741972034374,67.16283891907523,AutoCAD,74.9,57.2,77.0
Energy,Energy Core,soft,69.58143139872806,80.77880316375123,88.65080955221762,91.7445070791232,79.85119163038681,58.613830656299875,64.20072340428875,50.33842263191991,Negotiation,75.8,88.2,58.9
Energy,Energy Core,soft,55.6329483447954,59.05407091383942,45.634809731818926,69.28492836761157,46.854441561369065,81.99858746114954,66.37470504438834,62.1009363948808,Customer empathy,55.2,62.6,72.6
Energy,Energy Core,hard,81.35126080651202,58.37137144419341,36.432038917381426,87.75605136664218,79.2127982471215,93.03521239729496,60.27937691493144,62.93178446026611,Quality assurance,67.7,85.2,75.5
Energy,Energy Strategy,hard,81.90857949458622,48.19657653639487,92.9948976131094,78.31744478666198,68.51702400998953,52.52727056277432,59.730660297128786,70.74510011104304,Python,73.5,75.4,58.7
Energy,Energy Strategy,hard,96.9750896172604,48.11084928086674,70.50606979926742,48.96807036772229,90.5044990171276,86.61217769652733,87.24604007039486,86.71222648565612,SQL,78.3,61.4,86.9
Energy,Energy Strategy,hard,54.52508662067788,53.51096555701909,37.357054136376554,73.12108176887779,44.21874409195726,59.22912582567657,54.05250556752104,95.0849092943082,Data visualization,51.6,64.5,64.6
Energy,Energy Strategy,soft,86.8491060558088,56.00139308394547,93.25181576625886,53.131420663990696,47.30679938571069,68.68228347193613,86.88877957834026,54.832490439928634,Communication,78.6,51.4,72.3
Energy,Energy Strategy,soft,86.80857427483804,70.46828633596894,82.90661642939409,62.16287259154071,42.19040517483302,54.84860233928693,82.60709707853363,74.84387678717258,Problem solving,81.3,56.2,68.6
Energy,Energy Strategy,soft,85.48041292585826,51.13322142584635,51.75711811582566,55.78815569680227,84.24006915508335,84.4548671960876,53.05280708176768,85.55545702553303,Leadership,70.1,64.3,73.7
Energy,Energy Strategy,hard,47.053985598313275,66.1218953197889,50.429614406233426,83.99508436367307,77.37220543792722,83.50773063432581,55.25878388580642,52.101275997216526,Project management,53.3,82.0,67.3
Energy,Energy Strategy,hard,78.92279790474745,78.89687592811204,35.55678374935505,87.76016448976289,86.6620292767006,67.7043230988183,71.99011277196782,81.89961351039042,Figma,72.4,87.4,72.0
Energy,Energy Strategy,hard,94.06494320901564,76.37886781713766,65.94062587219415,84.2105637536656,65.47345562361399,51.610365854335335,73.45934505615324,70.28014443944515,AutoCAD,84.5,78.6,63.0
Energy,Energy Strategy,soft,62.763167290244304,62.07345999513627,48.27045479037337,60.90700009981276,78.84778689747161,93.38899675203136,68.7344125484819,91.4340749768568,Negotiation,60.4,66.3,84.4
Energy,Energy Strategy,soft,51.65118299832409,68.88303390240065,79.66698054901457,84.83650337081612,60.13650303727564,58.22947278570814,94.9594868171972,79.85473722507061,Customer empathy,61.0,77.4,75.4
Energy,Energy Strategy,hard,79.61693738334202,59.37488805694644,41.78537370132056,74.09016864240866,61.04335173954233,93.61346473472165,79.48831155591071,87.02397770484839,Quality assurance,67.9,70.2,87.4
Energy,Energy Operations,hard,75.19507098832025,82.16313899624306,43.03477249052617,95.8095766930694,70.199062777595,79.27435873820093,54.86355305069593,54.46454664321498,Python,72.5,88.1,65.8
Energy,Energy Operations,hard,82.38030065747921,80.67162420699954,74.99891293003391,57.99229207324286,65.31601408104514,87.63584434918339,78.31142193702681,94.5719569045936,SQL,80.8,60.2,85.8
Energy,Energy Operations,hard,49.73130752007591,83.39690157106905,35.7948404365265,76.87935316685875,67.77711512872814,53.630943311878546,66.78451107138932,82.731594317119,Data visualization,57.7,74.1,64.1
Energy,Energy Operations,soft,90.96938313800658,44.31978507568802,65.57960730428739,85.55991995533518,46.075922646047935,93.73665332046878,93.81929481281924,66.78298544001959,Communication,73.2,73.7,88.4
Energy,Energy Operations,soft,56.06974866742465,48.1435859942187,48.17413622437843,66.36180778805314,76.7687067555984,95.90534096140767,74.04210696688838,96.70499981714032,Problem solving,52.5,69.5,88.4
Energy,Energy Operations,soft,67.62328516684649,76.8208564215627,35.008960401585966,66.35097833801964,41.18556897353713,56.47641426870174,87.05414713703561,55.60795618288133,Leadership,65.5,58.8,67.0
Energy,Energy Operations,hard,60.88489508953586,69.45470716156765,66.51791672693005,46.55381092071836,45.74428765449963,83.15579762668276,66.04858522213563,54.5194008900144,Project management,64.3,46.3,71.4
Energy,Energy Operations,hard,70.36490997550493,60.85685745357165,94.9726297531115,47.443937128340366,49.37066558061333,53.66034428686741,73.6653746417812,97.06618311491428,Figma,71.2,48.0,69.3
Energy,Energy Operations,hard,86.21500031513462,46.27485833665501,67.37481468119752,63.255543929313816,90.81978119240507,84.64436733878117,76.41490158699091,62.57188591080646,AutoCAD,71.4,71.5,77.3
Energy,Energy Operations,soft,68.14253070108722,69.49363630215413,57.71708595265585,73.7739337316834,44.68397089059853,70.61273672002616,96.31695286547608,69.55825496538921,Negotiation,67.0,65.0,79.4
Energy,Energy Operations,soft,71.81523038821585,82.19957452766977,83.73961332318046,82.55692061480595,59.82468744399807,84.87607412639869,55.38002357393985,80.23558295009363,Customer empathy,76.7,75.7,73.6
Energy,Energy Operations,hard,45.84581588252093,50.78220103586543,45.5035543333921,62.957262593392,78.38153670860689,51.020765870937105,90.5687297189281,54.49336916119035,Quality assurance,47.3,67.6,65.6
Transportation,Transportation Core,hard,95.37080261540436,93.14440933874712,71.87094910637023,87.86427216553014,88.92671218118262,71.94578223863326,89.50441987428255,51.70675240641023,Python,91.2,88.2,74.0
Transportation,Transportation Core,hard,86.38491168981717,76.29773260890906,81.59211649870633,52.61340523142351,44.33248964413912,75.63232600261219,76.5326400940348,83.68103753388708,SQL,82.6,50.1,77.6
Transportation,Transportation Core,hard,54.49275446775527,71.80015095721745,93.12863180770742,57.90575067334552,82.62631843502584,97.07897974491706,79.98477729291596,71.5746730967956,Data visualization,65.5,65.3,86.0
Transportation,Transportation Core,soft,67.16978127004738,66.18346878067678,42.48353491769279,48.80629853212831,54.54553139693189,58.50570976285867,91.77369282280674,67.7467571417659,Communication,63.2,50.5,72.0
Transportation,Transportation Core,soft,91.39898643377052,71.53190898703784,88.87842558162814,90.72862490624054,76.98429984626688,71.9738402153392,57.67444434955096,77.64511392878055,Problem solving,85.1,86.6,68.1
Transportation,Transportation Core,soft,61.52055860972681,86.39261090717613,37.563587159454705,77.4717283213322,57.6306567908592,70.58537102520637,73.20330780506868,98.1369183565506,Leadership,65.4,71.5,77.0
Transportation,Transportation Core,hard,97.6554675247027,60.00425392008619,92.44185054094548,93.74432367431982,67.35812911133317,77.61645324959278,55.27012385026127,88.67215000348163,Project management,85.6,85.8,72.0
Transportation,Transportation Core,hard,70.72855592319024,82.67614771621245,90.3114045024056,76.80047130824559,76.14234940627463,76.8935011207586,51.81374158395314,72.49665598269279,Figma,77.3,76.6,67.2
Transportation,Transportation Core,hard,48.30990645894604,50.11585941844632,93.83465614768846,64.39231174772284,47.02713784860158,71.31819066954527,48.12007676552771,79.74525084057214,AutoCAD,55.7,59.2,64.9
Transportation,Transportation Core,soft,57.10068158302159,52.17867837196111,73.2153417131735,92.1941678411807,40.70770886798821,85.03632460683647,75.2658811319767,73.85982645438973,Negotiation,58.0,76.7,79.4
Transportation,Transportation Core,soft,67.3322780180479,40.62263720578887,56.10562074490279,71.6899196353846,57.443566337304816,98.70860930581412,62.688025295539326,91.43622808813568,Customer empathy,57.6,67.4,84.6
Transportation,Transportation Core,hard,87.96090200663708,84.49324436443166,64.51505677179694,70.4697395548251,83.8665687033425,55.76161895327181,56.688615372055054,50.63430287919071,Quality assurance,83.4,74.5,55.1
Transportation,Transportation Strategy,hard,71.04326593993582,65.38922080134184,92.34345686347322,92.47040236122714,61.10763404458933,74.30432418382583,50.46010354335251,86.90140400453836,Python,72.5,83.1,68.5
Transportation,Transportation Strategy,hard,72.51244215860841,49.39697476060903,87.6122374538794,47.171641396255154,50.01228337140356,73.38360337906558,96.84406484052585,56.79435410176264,SQL,67.8,48.0,78.3
Transportation,Transportation Strategy,hard,59.125580105127774,84.30273808323014,55.172431140739704,92.3839279620031,40.98047926427843,61.65876315018315,61.11023404673671,91.55892954762652,Data visualization,66.1,77.0,67.4
Transportation,Transportation Strategy,soft,50.41661002754768,77.73908412477573,88.2048204992975,94.687370788828,81.9123517997611,52.47869128200959,70.12118644943705,60.69253268755363,Communication,64.3,90.9,60.3
Transportation,Transportation Strategy,soft,51.462237034056606,53.613278623587334,79.10616987094406,74.32668216334778,46.78243160909469,63.99670109575986,48.431965779897446,95.38159721919948,Problem solving,56.3,66.1,64.8
Transportation,Transportation Strategy,soft,84.96955876666752,66.45136768653369,92.67868853449907,94.88003572714813,50.747101069863035,62.46194592042363,54.94951891722614,80.78139576204066,Leadership,80.6,81.6,63.5
Transportation,Transportation Strategy,hard,76.53408774072697,69.02717590083779,81.4390128246639,72.01013322600792,56.36424151582814,82.76081587658902,94.35604232731303,52.44402712816779,Project management,75.0,67.3,80.8
Transportation,Transportation Strategy,hard,70.76622627395649,47.81554295569873,79.8274866539482,67.00616462701345,83.62062575768502,82.80989603962428,94.87854974085704,78.40210666373332,Figma,65.2,72.0,86.2
Transportation,Transportation Strategy,hard,76.57065944492604,94.56575155204456,83.18507801994659,62.232799706042755,45.38071583413489,95.15456456489486,48.31220599971162,95.24253509729512,AutoCAD,83.0,57.2,78.8
Transportation,Transportation Strategy,soft,94.4685658827655,77.0470585797079,91.9318593347324,75.9704377289068,78.78350519493807,79.20120001971206,56.56516280687796,53.86170767794928,Negotiation,88.9,76.8,66.2
Transportation,Transportation Strategy,soft,84.38168613139369,65.27984489707934,42.48206317840262,73.51191032479798,53.778056080863394,62.8540454185449,90.56033619202344,80.29581448419782,Customer empathy,72.4,67.6,76.0
Transportation,Transportation Strategy,hard,84.65359805504835,85.7483608035988,61.20157953554738,68.01588318672287,62.46883115137457,67.5145704557503,85.48648791918811,93.33548965293195,Quality assurance,81.5,66.4,79.0
